동별,구분별,항목,단위,2015 년,2016 년,2017 년,2018 년,2019 년,2020 년,2021 년
수서동,유학생,외국인주민 총괄(동별),,-,***,***,***,***,*,*
수서동,외국국적동포,외국인주민 총괄(동별),,51,41,52,56,67,67,56
수서동,기타외국인,외국인주민 총괄(동별),,39,31,31,41,66,30,31
수서동,한국국적을 취득한 자,외국인주민 총괄(동별),,26,23,28,25,21,22,25
수서동,외국인주민 자녀(출생),외국인주민 총괄(동별),,44,30,43,47,50,48,48
세곡동,합계,외국인주민 총괄(동별),,499,452,489,588,598,586,529
세곡동,외국인근로자,외국인주민 총괄(동별),,53,40,32,59,66,59,51
세곡동,결혼이민자,외국인주민 총괄(동별),,73,86,84,87,83,99,80
세곡동,유학생,외국인주민 총괄(동별),,***,***,***,***,***,*,*
세곡동,외국국적동포,외국인주민 총괄(동별),,81,69,89,92,85,100,96
세곡동,기타외국인,외국인주민 총괄(동별),,57,57,64,119,112,79,64
세곡동,한국국적을 취득한 자,외국인주민 총괄(동별),,61,74,75,75,77,73,76
세곡동,외국인주민 자녀(출생),외국인주민 총괄(동별),,171,123,143,155,174,173,162
압구정동,합계,외국인주민 총괄(동별),,734,619,518,619,753,691,621
압구정동,외국인근로자,외국인주민 총괄(동별),,74,58,49,43,61,62,55
압구정동,결혼이민자,외국인주민 총괄(동별),,28,62,73,80,74,80,82
압구정동,유학생,외국인주민 총괄(동별),,13,12,9,15,10,11,6
압구정동,외국국적동포,외국인주민 총괄(동별),,291,194,231,204,209,265,232
압구정동,기타외국인,외국인주민 총괄(동별),,212,184,67,166,270,143,118
압구정동,한국국적을 취득한 자,외국인주민 총괄(동별),,31,35,37,38,33,26,20
압구정동,외국인주민 자녀(출생),외국인주민 총괄(동별),,85,74,52,73,96,104,108
청담동,합계,외국인주민 총괄(동별),,757,706,619,719,772,740,686
청담동,외국인근로자,외국인주민 총괄(동별),,114,90,69,66,64,73,80
청담동,결혼이민자,외국인주민 총괄(동별),,40,64,67,85,93,80,71
청담동,유학생,외국인주민 총괄(동별),,14,21,23,16,14,22,23
청담동,외국국적동포,외국인주민 총괄(동별),,275,215,248,228,199,264,236
청담동,기타외국인,외국인주민 총괄(동별),,187,202,104,183,263,160,129
청담동,한국국적을 취득한 자,외국인주민 총괄(동별),,40,49,43,50,35,34,39
청담동,외국인주민 자녀(출생),외국인주민 총괄(동별),,87,65,65,91,104,107,108
대치2동,합계,외국인주민 총괄(동별),,475,433,366,387,416,381,387
대치2동,외국인근로자,외국인주민 총괄(동별),,138,102,86,79,70,57,61
대치2동,결혼이민자,외국인주민 총괄(동별),,18,23,24,30,28,35,36
대치2동,유학생,외국인주민 총괄(동별),,***,***,***,6,7,9,5
대치2동,외국국적동포,외국인주민 총괄(동별),,138,113,111,101,103,114,101
대치2동,기타외국인,외국인주민 총괄(동별),,137,139,86,107,149,102,102
대치2동,한국국적을 취득한 자,외국인주민 총괄(동별),,20,25,23,23,17,18,23
대치2동,외국인주민 자녀(출생),외국인주민 총괄(동별),,21,28,33,41,42,46,59
개포2동,합계,외국인주민 총괄(동별),,187,129,80,64,176,226,267
개포2동,외국인근로자,외국인주민 총괄(동별),,9,9,***,***,***,11,13
개포2동,결혼이민자,외국인주민 총괄(동별),,34,24,18,15,26,41,57
개포2동,유학생,외국인주민 총괄(동별),,***,***,***,***,***,*,*
개포2동,외국국적동포,외국인주민 총괄(동별),,61,36,31,21,52,77,78
개포2동,기타외국인,외국인주민 총괄(동별),,29,24,12,11,55,39,32
개포2동,한국국적을 취득한 자,외국인주민 총괄(동별),,26,18,6,***,12,12,18
개포2동,외국인주민 자녀(출생),외국인주민 총괄(동별),,26,16,9,8,27,44,67
송파구,합계,외국인주민 총괄(동별),,"12,745","12,562","12,233","13,112","14,126","13,539","13,211"
송파구,외국인근로자,외국인주민 총괄(동별),,"3,127","2,872","2,335","2,510","2,444","2,122","1,872"
송파구,결혼이민자,외국인주민 총괄(동별),,"1,050","1,347","1,371","1,485","1,485","1,492","1,503"
송파구,유학생,외국인주민 총괄(동별),,87,84,106,114,141,205,229
송파구,외국국적동포,외국인주민 총괄(동별),,"2,988","2,814","3,122","3,042","3,069","3,570","3,490"
송파구,기타외국인,외국인주민 총괄(동별),,"2,494","2,629","2,484","2,972","3,778","2,873","2,649"
송파구,한국국적을 취득한 자,외국인주민 총괄(동별),,"1,411","1,412","1,419","1,454","1,430","1,467","1,507"
송파구,외국인주민 자녀(출생),외국인주민 총괄(동별),,"1,588","1,404","1,396","1,535","1,779","1,810","1,961"
풍납1동,합계,외국인주민 총괄(동별),,"1,525","1,517","1,444","1,484","1,438","1,396","1,296"
풍납1동,외국인근로자,외국인주민 총괄(동별),,509,471,378,412,389,315,248
풍납1동,결혼이민자,외국인주민 총괄(동별),,87,94,91,104,98,69,69
풍납1동,유학생,외국인주민 총괄(동별),,6,***,7,10,10,10,15
풍납1동,외국국적동포,외국인주민 총괄(동별),,333,378,433,429,415,475,461
풍납1동,기타외국인,외국인주민 총괄(동별),,312,317,297,292,289,282,252
풍납1동,한국국적을 취득한 자,외국인주민 총괄(동별),,196,173,154,158,160,167,178
풍납1동,외국인주민 자녀(출생),외국인주민 총괄(동별),,82,80,84,79,77,78,73
풍납2동,합계,외국인주민 총괄(동별),,363,337,395,401,385,403,380
풍납2동,외국인근로자,외국인주민 총괄(동별),,73,75,57,58,58,52,51
풍납2동,결혼이민자,외국인주민 총괄(동별),,36,34,37,36,34,45,40
풍납2동,유학생,외국인주민 총괄(동별),,9,10,9,13,7,17,13
풍납2동,외국국적동포,외국인주민 총괄(동별),,72,61,75,74,66,73,76
풍납2동,기타외국인,외국인주민 총괄(동별),,79,69,109,104,110,93,84
풍납2동,한국국적을 취득한 자,외국인주민 총괄(동별),,44,44,56,60,56,60,53
풍납2동,외국인주민 자녀(출생),외국인주민 총괄(동별),,50,44,52,56,54,63,63
거여1동,합계,외국인주민 총괄(동별),,188,188,177,203,235,207,190
거여1동,외국인근로자,외국인주민 총괄(동별),,42,26,26,24,29,17,12
거여1동,결혼이민자,외국인주민 총괄(동별),,31,37,28,24,33,31,27
거여1동,유학생,외국인주민 총괄(동별),,***,***,***,***,***,*,*
거여1동,외국국적동포,외국인주민 총괄(동별),,22,26,37,37,36,38,35
거여1동,기타외국인,외국인주민 총괄(동별),,33,34,22,32,44,40,36
거여1동,한국국적을 취득한 자,외국인주민 총괄(동별),,24,26,30,38,37,30,30
거여1동,외국인주민 자녀(출생),외국인주민 총괄(동별),,34,37,32,47,54,48,50
거여2동,합계,외국인주민 총괄(동별),,327,259,212,189,210,209,197
거여2동,외국인근로자,외국인주민 총괄(동별),,33,27,14,18,19,17,15
거여2동,결혼이민자,외국인주민 총괄(동별),,65,60,53,45,44,52,45
거여2동,유학생,외국인주민 총괄(동별),,***,***,***,***,5,*,*
거여2동,외국국적동포,외국인주민 총괄(동별),,52,32,30,19,33,34,31
거여2동,기타외국인,외국인주민 총괄(동별),,62,51,35,31,42,35,27
거여2동,한국국적을 취득한 자,외국인주민 총괄(동별),,52,46,40,37,33,30,32
거여2동,외국인주민 자녀(출생),외국인주민 총괄(동별),,61,40,37,36,34,37,46
마천1동,합계,외국인주민 총괄(동별),,465,442,434,429,437,454,441
마천1동,외국인근로자,외국인주민 총괄(동별),,73,68,44,50,57,52,50
마천1동,결혼이민자,외국인주민 총괄(동별),,84,73,67,73,72,66,64
마천1동,유학생,외국인주민 총괄(동별),,5,6,***,***,***,6,*
마천1동,외국국적동포,외국인주민 총괄(동별),,69,62,66,57,58,75,70
마천1동,기타외국인,외국인주민 총괄(동별),,66,60,67,64,74,71,63
마천1동,한국국적을 취득한 자,외국인주민 총괄(동별),,71,76,80,77,72,79,82
마천1동,외국인주민 자녀(출생),외국인주민 총괄(동별),,97,97,109,104,102,105,110
마천2동,합계,외국인주민 총괄(동별),,482,410,420,457,463,441,414
마천2동,외국인근로자,외국인주민 총괄(동별),,83,59,42,59,55,47,42
마천2동,결혼이민자,외국인주민 총괄(동별),,71,63,62,61,60,55,49
마천2동,유학생,외국인주민 총괄(동별),,***,***,***,***,***,*,5
마천2동,외국국적동포,외국인주민 총괄(동별),,58,59,64,74,68,73,73
마천2동,기타외국인,외국인주민 총괄(동별),,75,74,64,73,85,71,69
마천2동,한국국적을 취득한 자,외국인주민 총괄(동별),,75,68,85,91,94,98,91
마천2동,외국인주민 자녀(출생),외국인주민 총괄(동별),,118,86,101,97,101,96,85
방이1동,합계,외국인주민 총괄(동별),,182,229,211,227,250,209,206
방이1동,외국인근로자,외국인주민 총괄(동별),,41,58,46,51,42,35,31
방이1동,결혼이민자,외국인주민 총괄(동별),,13,15,31,23,22,24,27
방이1동,유학생,외국인주민 총괄(동별),,***,***,***,***,***,*,*
방이1동,외국국적동포,외국인주민 총괄(동별),,39,54,52,49,59,52,59
방이1동,기타외국인,외국인주민 총괄(동별),,33,45,29,58,82,43,39
방이1동,한국국적을 취득한 자,외국인주민 총괄(동별),,27,31,23,23,19,22,20
방이1동,외국인주민 자녀(출생),외국인주민 총괄(동별),,25,23,26,21,24,30,27
방이2동,합계,외국인주민 총괄(동별),,718,735,750,766,936,937,962
방이2동,외국인근로자,외국인주민 총괄(동별),,228,214,198,193,201,209,184
방이2동,결혼이민자,외국인주민 총괄(동별),,41,73,66,75,85,82,89
방이2동,유학생,외국인주민 총괄(동별),,***,***,6,19,31,41,52
방이2동,외국국적동포,외국인주민 총괄(동별),,162,173,194,169,179,206,238
방이2동,기타외국인,외국인주민 총괄(동별),,136,139,162,186,301,247,237
방이2동,한국국적을 취득한 자,외국인주민 총괄(동별),,77,79,77,78,80,88,91
방이2동,외국인주민 자녀(출생),외국인주민 총괄(동별),,72,56,47,46,59,64,71
오륜동,합계,외국인주민 총괄(동별),,114,109,89,84,116,99,113
오륜동,외국인근로자,외국인주민 총괄(동별),,9,5,***,***,7,5,*
오륜동,결혼이민자,외국인주민 총괄(동별),,8,9,10,7,12,14,15
오륜동,유학생,외국인주민 총괄(동별),,***,***,***,***,***,*,*
오륜동,외국국적동포,외국인주민 총괄(동별),,57,36,42,36,42,49,57
오륜동,기타외국인,외국인주민 총괄(동별),,23,30,8,18,28,11,10
오륜동,한국국적을 취득한 자,외국인주민 총괄(동별),,6,9,9,6,***,*,*
오륜동,외국인주민 자녀(출생),외국인주민 총괄(동별),,10,20,15,13,26,19,25
오금동,합계,외국인주민 총괄(동별),,451,513,520,628,618,528,567
오금동,외국인근로자,외국인주민 총괄(동별),,91,74,48,65,61,51,44
오금동,결혼이민자,외국인주민 총괄(동별),,40,66,66,78,76,68,70
오금동,유학생,외국인주민 총괄(동별),,***,***,***,***,***,*,*
오금동,외국국적동포,외국인주민 총괄(동별),,101,86,94,100,96,112,97
오금동,기타외국인,외국인주민 총괄(동별),,70,127,154,181,178,79,122
오금동,한국국적을 취득한 자,외국인주민 총괄(동별),,68,80,75,94,87,98,99
오금동,외국인주민 자녀(출생),외국인주민 총괄(동별),,79,79,82,110,119,120,133
송파1동,합계,외국인주민 총괄(동별),,693,755,668,762,841,753,694
송파1동,외국인근로자,외국인주민 총괄(동별),,183,180,128,166,159,119,94
송파1동,결혼이민자,외국인주민 총괄(동별),,51,78,68,65,77,73,71
송파1동,유학생,외국인주민 총괄(동별),,***,7,10,7,8,15,21
송파1동,외국국적동포,외국인주민 총괄(동별),,153,157,153,173,178,178,182
송파1동,기타외국인,외국인주민 총괄(동별),,149,166,150,197,265,197,161
송파1동,한국국적을 취득한 자,외국인주민 총괄(동별),,99,108,100,96,95,104,107
송파1동,외국인주민 자녀(출생),외국인주민 총괄(동별),,54,59,59,58,59,67,58
송파2동,합계,외국인주민 총괄(동별),,417,390,355,350,340,326,321
송파2동,외국인근로자,외국인주민 총괄(동별),,109,87,68,65,51,38,40
송파2동,결혼이민자,외국인주민 총괄(동별),,24,45,43,43,36,37,38
송파2동,유학생,외국인주민 총괄(동별),,***,***,***,***,***,*,*
송파2동,외국국적동포,외국인주민 총괄(동별),,99,85,86,85,85,104,83
송파2동,기타외국인,외국인주민 총괄(동별),,106,101,89,94,89,73,78
송파2동,한국국적을 취득한 자,외국인주민 총괄(동별),,29,30,33,28,32,29,35
송파2동,외국인주민 자녀(출생),외국인주민 총괄(동별),,48,38,33,33,45,42,44
석촌동,합계,외국인주민 총괄(동별),,"1,265","1,291","1,316","1,270","1,297","1,240","1,178"
석촌동,외국인근로자,외국인주민 총괄(동별),,395,359,343,349,326,288,228
석촌동,결혼이민자,외국인주민 총괄(동별),,75,121,106,103,103,100,98
석촌동,유학생,외국인주민 총괄(동별),,12,8,11,12,15,24,21
석촌동,외국국적동포,외국인주민 총괄(동별),,265,281,311,313,305,348,355
석촌동,기타외국인,외국인주민 총괄(동별),,263,277,305,278,322,263,254
석촌동,한국국적을 취득한 자,외국인주민 총괄(동별),,148,147,150,133,137,132,125
석촌동,외국인주민 자녀(출생),외국인주민 총괄(동별),,107,98,90,82,89,85,97
삼전동,합계,외국인주민 총괄(동별),,730,652,748,782,818,830,786
삼전동,외국인근로자,외국인주민 총괄(동별),,185,154,152,149,147,147,139
삼전동,결혼이민자,외국인주민 총괄(동별),,75,68,80,88,84,78,84
삼전동,유학생,외국인주민 총괄(동별),,6,7,11,10,10,15,9
삼전동,외국국적동포,외국인주민 총괄(동별),,151,136,173,167,166,206,180
삼전동,기타외국인,외국인주민 총괄(동별),,130,132,151,174,208,168,159
삼전동,한국국적을 취득한 자,외국인주민 총괄(동별),,89,81,96,98,105,116,119
삼전동,외국인주민 자녀(출생),외국인주민 총괄(동별),,94,74,85,96,98,100,96
가락본동,합계,외국인주민 총괄(동별),,673,657,615,645,655,649,656
가락본동,외국인근로자,외국인주민 총괄(동별),,199,172,142,144,156,131,108
가락본동,결혼이민자,외국인주민 총괄(동별),,53,70,68,72,57,57,51
가락본동,유학생,외국인주민 총괄(동별),,***,***,6,***,6,9,13
가락본동,외국국적동포,외국인주민 총괄(동별),,149,145,170,169,176,204,238
가락본동,기타외국인,외국인주민 총괄(동별),,131,141,117,138,150,131,123
가락본동,한국국적을 취득한 자,외국인주민 총괄(동별),,69,71,65,63,58,61,69
가락본동,외국인주민 자녀(출생),외국인주민 총괄(동별),,70,54,47,56,52,56,54
가락1동,합계,외국인주민 총괄(동별),,7,39,18,17,279,307,290
가락1동,외국인근로자,외국인주민 총괄(동별),,6,29,13,11,***,5,*
가락1동,결혼이민자,외국인주민 총괄(동별),,-,***,***,***,59,74,68
가락1동,유학생,외국인주민 총괄(동별),,-,***,***,***,***,*,*
가락1동,외국국적동포,외국인주민 총괄(동별),,-,***,***,***,62,75,81
가락1동,기타외국인,외국인주민 총괄(동별),,***,5,***,***,76,57,46
가락1동,한국국적을 취득한 자,외국인주민 총괄(동별),,-,***,***,***,12,12,12
가락1동,외국인주민 자녀(출생),외국인주민 총괄(동별),,-,***,***,***,67,80,79
가락2동,합계,외국인주민 총괄(동별),,452,401,424,442,453,435,429
가락2동,외국인근로자,외국인주민 총괄(동별),,106,93,84,85,87,76,67
